1,2,1.1385165095765362
1,9,0.4673879412182957
2,3,0.5577226511274568
2,6,0.2580350187740984
2,7,0.23463391894389063
3,4,0.0836266351391039
3,5,0.11191609118553814
7,8,0.2326433370912681
9,10,0.20515098898488476
